date,Subsidiary,Oil losses (bopd),Wells WWO,
25/08/2024 00:00,PE,0,0,
25/08/2024 00:00,SG,0,0,
25/08/2024 00:00,TOD,1088.85,10,
25/08/2024 00:00,TIN,1795.5,5,
25/08/2024 00:00,TOR,40.95,5,
25/08/2024 00:00,TOTO,0,0,
25/08/2024 00:00,KFC,1.05,13,
25/08/2024 00:00,WSK,660.45,6,
25/08/2024 00:00,US,0,0,
25/08/2024 00:00,VE,0,0,
25/08/2024 00:00,VIN,0,0,
25/08/2024 00:00,WE,0,0,
26/08/2024 00:00,,0,0,
26/08/2024 00:00,,0,0,
26/08/2024 00:00,AUN,0,0,
26/08/2024 00:00,BNR,0,0,
26/08/2024 00:00,BIR,3248.7,12,
26/08/2024 00:00,BS,0,0,
26/08/2024 00:00,BZ,0,0,
26/08/2024 00:00,CCS,0,0,
26/08/2024 00:00,CAD,1335.6,64,
26/08/2024 00:00,CG,10865.4,79,
26/08/2024 00:00,CMI,137.55,13,
26/08/2024 00:00,COQ,872.55,16,
26/08/2024 00:00,EC,0,0,
26/08/2024 00:00,EG,0,0,
26/08/2024 00:00,ER,0,0,
26/08/2024 00:00,SFR,0,0,
26/08/2024 00:00,GAE,15407.7,85,
26/08/2024 00:00,GUT,0,0,
26/08/2024 00:00,IQ,0,0,
26/08/2024 00:00,LH,0,0,
26/08/2024 00:00,MIX,554.4,7,
26/08/2024 00:00,PE,0,0,
26/08/2024 00:00,SG,0,0,
26/08/2024 00:00,TOD,1088.85,10,
26/08/2024 00:00,TIN,1897.35,4,
26/08/2024 00:00,TOR,40.95,4,
26/08/2024 00:00,TOTO,0,0,
26/08/2024 00:00,KFC,16.8,16,
26/08/2024 00:00,WSK,822.15,6,
26/08/2024 00:00,US,0,0,
26/08/2024 00:00,VE,0,0,
26/08/2024 00:00,VIN,0,0,
26/08/2024 00:00,WE,0,0,
27/08/2024 00:00,,0,0,
27/08/2024 00:00,,0,0,
27/08/2024 00:00,AUN,0,0,
27/08/2024 00:00,BNR,0,0,
27/08/2024 00:00,BIR,3248.7,12,
27/08/2024 00:00,BS,0,0,
27/08/2024 00:00,BZ,0,0,
27/08/2024 00:00,CCS,0,0,
27/08/2024 00:00,CAD,1398.6,65,
27/08/2024 00:00,CG,10865.4,79,
27/08/2024 00:00,CMI,137.55,12,
27/08/2024 00:00,COQ,872.55,16,
27/08/2024 00:00,EC,0,0,
27/08/2024 00:00,EG,0,0,
27/08/2024 00:00,ER,0,0,
27/08/2024 00:00,SFR,0,0,
27/08/2024 00:00,GAE,15288,84,
27/08/2024 00:00,GUT,0,0,
27/08/2024 00:00,IQ,0,0,
27/08/2024 00:00,LH,0,0,
27/08/2024 00:00,MIX,554.4,7,
27/08/2024 00:00,PE,0,0,
27/08/2024 00:00,SG,0,0,
27/08/2024 00:00,TOD,1088.85,10,
27/08/2024 00:00,TIN,1803.9,5,
27/08/2024 00:00,TOR,40.95,5,
27/08/2024 00:00,TOTO,0,0,
27/08/2024 00:00,KFC,16.8,17,
27/08/2024 00:00,WSK,862.05,7,
27/08/2024 00:00,US,0,0,
27/08/2024 00:00,VE,0,0,
27/08/2024 00:00,VIN,0,0,
27/08/2024 00:00,WE,0,0,
28/08/2024 00:00,,0,0,
28/08/2024 00:00,,0,0,
28/08/2024 00:00,AUN,0,0,
28/08/2024 00:00,BNR,0,0,
28/08/2024 00:00,BIR,3248.7,12,
28/08/2024 00:00,BS,0,0,
28/08/2024 00:00,BZ,0,0,
28/08/2024 00:00,CCS,0,0,
28/08/2024 00:00,CAD,1360.8,64,
28/08/2024 00:00,CG,10933.65,79,
28/08/2024 00:00,CMI,127.05,13,
28/08/2024 00:00,COQ,872.55,14,
28/08/2024 00:00,EC,0,0,
28/08/2024 00:00,EG,0,0,
28/08/2024 00:00,ER,0,0,
28/08/2024 00:00,SFR,0,0,
28/08/2024 00:00,GAE,15275.4,84,
28/08/2024 00:00,GUT,0,0,
28/08/2024 00:00,IQ,0,0,
28/08/2024 00:00,LH,0,0,
28/08/2024 00:00,MIX,554.4,7,
28/08/2024 00:00,PE,0,0,
28/08/2024 00:00,SG,0,0,
28/08/2024 00:00,TOD,1088.85,10,
28/08/2024 00:00,TIN,1803.9,5,
28/08/2024 00:00,TOR,40.95,5,
28/08/2024 00:00,TOTO,0,0,
28/08/2024 00:00,KFC,15.75,13,
28/08/2024 00:00,WSK,862.05,7,
28/08/2024 00:00,US,0,0,
28/08/2024 00:00,VE,0,0,
28/08/2024 00:00,VIN,0,0,
28/08/2024 00:00,WE,0,0,
29/08/2024 00:00,,0,0,
29/08/2024 00:00,,0,0,
29/08/2024 00:00,AUN,0,0,
29/08/2024 00:00,BNR,0,0,
29/08/2024 00:00,BIR,3248.7,12,
29/08/2024 00:00,BS,0,0,
29/08/2024 00:00,BZ,0,0,
29/08/2024 00:00,CCS,0,0,
29/08/2024 00:00,CAD,1466.85,68,
29/08/2024 00:00,CG,10968.3,78,
29/08/2024 00:00,CMI,292.95,14,
29/08/2024 00:00,COQ,872.55,14,
29/08/2024 00:00,EC,0,0,
29/08/2024 00:00,EG,0,0,
29/08/2024 00:00,ER,0,0,
29/08/2024 00:00,SFR,0,0,
29/08/2024 00:00,GAE,15150.45,83,
29/08/2024 00:00,GUT,0,0,
29/08/2024 00:00,IQ,0,0,
29/08/2024 00:00,LH,0,0,
29/08/2024 00:00,MIX,554.4,7,
29/08/2024 00:00,PE,0,0,
29/08/2024 00:00,SG,0,0,
29/08/2024 00:00,TOD,1088.85,10,
29/08/2024 00:00,TIN,1803.9,5,
29/08/2024 00:00,TOR,16.8,4,
29/08/2024 00:00,TOTO,0,0,
29/08/2024 00:00,KFC,8.4,14,
29/08/2024 00:00,WSK,862.05,7,
29/08/2024 00:00,US,0,0,
29/08/2024 00:00,VE,0,0,
29/08/2024 00:00,VIN,0,0,
29/08/2024 00:00,WE,0,0,
30/08/2024 00:00,,0,0,
30/08/2024 00:00,,0,0,
30/08/2024 00:00,AUN,0,0,
30/08/2024 00:00,BNR,0,0,
30/08/2024 00:00,BIR,3234,11,
30/08/2024 00:00,BS,0,0,
30/08/2024 00:00,BZ,0,0,
30/08/2024 00:00,CCS,0,0,
30/08/2024 00:00,CAD,1488.9,70,
30/08/2024 00:00,CG,11575.2,80,
30/08/2024 00:00,CMI,342.3,14,
30/08/2024 00:00,COQ,872.55,16,
30/08/2024 00:00,EC,0,0,
30/08/2024 00:00,EG,0,0,
30/08/2024 00:00,ER,0,0,
30/08/2024 00:00,SFR,0,0,
30/08/2024 00:00,GAE,15150.45,83,
30/08/2024 00:00,GUT,0,0,
30/08/2024 00:00,IQ,0,0,
30/08/2024 00:00,LH,0,0,
30/08/2024 00:00,MIX,554.4,7,
30/08/2024 00:00,PE,0,0,
30/08/2024 00:00,SG,0,0,
30/08/2024 00:00,TOD,1088.85,10,
30/08/2024 00:00,TIN,1803.9,5,
30/08/2024 00:00,TOR,14.7,4,
30/08/2024 00:00,TOTO,0,0,
30/08/2024 00:00,KFC,0,13,
30/08/2024 00:00,WSK,859.95,6,
30/08/2024 00:00,US,0,0,
30/08/2024 00:00,VE,0,0,
30/08/2024 00:00,VIN,0,0,
30/08/2024 00:00,WE,0,0,
31/08/2024 00:00,,0,0,
31/08/2024 00:00,,0,0,
31/08/2024 00:00,AUN,0,0,
31/08/2024 00:00,BNR,0,0,
31/08/2024 00:00,BIR,3062.85,10,
31/08/2024 00:00,BS,0,0,
31/08/2024 00:00,BZ,0,0,
31/08/2024 00:00,CCS,0,0,
31/08/2024 00:00,CAD,1430.1,68,
31/08/2024 00:00,CG,11574.15,79,
31/08/2024 00:00,CMI,319.2,16,
31/08/2024 00:00,COQ,872.55,16,
31/08/2024 00:00,EC,0,0,
31/08/2024 00:00,EG,0,0,
31/08/2024 00:00,ER,0,0,
31/08/2024 00:00,SFR,0,0,
31/08/2024 00:00,GAE,15150.45,83,
31/08/2024 00:00,GUT,0,0,
31/08/2024 00:00,IQ,0,0,
31/08/2024 00:00,LH,0,0,
31/08/2024 00:00,MIX,698.25,7,
31/08/2024 00:00,PE,0,0,
31/08/2024 00:00,SG,0,0,
31/08/2024 00:00,TOD,1088.85,10,
31/08/2024 00:00,TIN,1803.9,5,
31/08/2024 00:00,TOR,14.7,4,
31/08/2024 00:00,TOTO,0,0,
31/08/2024 00:00,KFC,0,14,
31/08/2024 00:00,WSK,864.15,7,
31/08/2024 00:00,US,0,0,
31/08/2024 00:00,VE,0,0,
31/08/2024 00:00,VIN,0,0,
31/08/2024 00:00,WE,0,0,
01/09/2024 00:00,,0,0,
01/09/2024 00:00,,0,0,
01/09/2024 00:00,AUN,0,0,
01/09/2024 00:00,BNR,0,0,
01/09/2024 00:00,BIR,3072.3,11,
01/09/2024 00:00,BS,0,0,
01/09/2024 00:00,BZ,0,0,
01/09/2024 00:00,CCS,0,0,
01/09/2024 00:00,CAD,1512,68,
01/09/2024 00:00,CG,11435.55,78,
01/09/2024 00:00,CMI,319.2,16,
01/09/2024 00:00,COQ,872.55,16,
01/09/2024 00:00,EC,0,0,
01/09/2024 00:00,EG,0,0,
01/09/2024 00:00,ER,0,0,
01/09/2024 00:00,SFR,0,0,
01/09/2024 00:00,GAE,15150.45,83,
01/09/2024 00:00,GUT,0,0,
01/09/2024 00:00,IQ,0,0,
01/09/2024 00:00,LH,0,0,
01/09/2024 00:00,MIX,720.3,7,
01/09/2024 00:00,PE,0,0,
01/09/2024 00:00,SG,0,0,
01/09/2024 00:00,TOD,1088.85,10,
01/09/2024 00:00,TIN,1803.9,5,
01/09/2024 00:00,TOR,14.7,4,
01/09/2024 00:00,TOTO,0,0,
01/09/2024 00:00,KFC,0,14,
01/09/2024 00:00,WSK,862.05,7,
01/09/2024 00:00,US,0,0,
01/09/2024 00:00,VE,0,0,
01/09/2024 00:00,VIN,0,0,
01/09/2024 00:00,WE,0,0,
02/09/2024 00:00,,0,0,
02/09/2024 00:00,,0,0,
02/09/2024 00:00,AUN,0,0,
02/09/2024 00:00,BNR,0,0,
02/09/2024 00:00,BIR,3072.3,11,
02/09/2024 00:00,BS,0,0,
02/09/2024 00:00,BZ,0,0,
02/09/2024 00:00,CCS,0,0,
02/09/2024 00:00,CAD,1484.7,68,
02/09/2024 00:00,CG,11349.45,78,
02/09/2024 00:00,CMI,319.2,16,
02/09/2024 00:00,COQ,872.55,16,
02/09/2024 00:00,EC,0,0,
02/09/2024 00:00,EG,0,0,
02/09/2024 00:00,ER,0,0,
02/09/2024 00:00,SFR,0,0,
02/09/2024 00:00,GAE,15150.45,83,
02/09/2024 00:00,GUT,0,0,
02/09/2024 00:00,IQ,0,0,
02/09/2024 00:00,LH,0,0,
02/09/2024 00:00,MIX,709.8,7,
02/09/2024 00:00,PE,0,0,
02/09/2024 00:00,SG,0,0,
02/09/2024 00:00,TOD,1088.85,10,
02/09/2024 00:00,TIN,1803.9,5,
02/09/2024 00:00,TOR,14.7,4,
02/09/2024 00:00,TOTO,0,0,
02/09/2024 00:00,KFC,8.4,19,
02/09/2024 00:00,WSK,862.05,7,
02/09/2024 00:00,US,0,0,
02/09/2024 00:00,VE,0,0,
02/09/2024 00:00,VIN,0,0,
02/09/2024 00:00,WE,0,0,
03/09/2024 00:00,,0,0,
03/09/2024 00:00,,0,0,
03/09/2024 00:00,AUN,0,0,
03/09/2024 00:00,BNR,0,0,
03/09/2024 00:00,BIR,3072.3,11,
03/09/2024 00:00,BS,0,0,
03/09/2024 00:00,BZ,0,0,
03/09/2024 00:00,CCS,0,0,
03/09/2024 00:00,CAD,1535.1,70,
03/09/2024 00:00,CG,11298,78,
03/09/2024 00:00,CMI,319.2,16,
03/09/2024 00:00,COQ,872.55,16,
03/09/2024 00:00,EC,0,0,
03/09/2024 00:00,EG,0,0,
03/09/2024 00:00,ER,0,0,
03/09/2024 00:00,SFR,0,0,
03/09/2024 00:00,GAE,15045.45,82,
03/09/2024 00:00,GUT,0,0,
03/09/2024 00:00,IQ,0,0,
03/09/2024 00:00,LH,0,0,
03/09/2024 00:00,MIX,954.45,7,
03/09/2024 00:00,PE,0,0,
03/09/2024 00:00,SG,0,0,
03/09/2024 00:00,TOD,1088.85,10,
03/09/2024 00:00,TIN,1803.9,5,
03/09/2024 00:00,TOR,14.7,4,
03/09/2024 00:00,TOTO,0,0,
03/09/2024 00:00,KFC,0,13,
03/09/2024 00:00,WSK,862.05,7,
03/09/2024 00:00,US,0,0,
03/09/2024 00:00,VE,0,0,
03/09/2024 00:00,VIN,0,0,
03/09/2024 00:00,WE,0,0,
04/09/2024 00:00,,0,0,
04/09/2024 00:00,,0,0,
04/09/2024 00:00,AUN,0,0,
04/09/2024 00:00,BNR,0,0,
04/09/2024 00:00,BIR,2782.5,10,
04/09/2024 00:00,BS,0,0,
04/09/2024 00:00,BZ,0,0,
04/09/2024 00:00,CCS,0,0,
04/09/2024 00:00,CAD,1523.55,66,
04/09/2024 00:00,CG,11286.45,77,
04/09/2024 00:00,CMI,435.75,16,
04/09/2024 00:00,COQ,872.55,14,
04/09/2024 00:00,EC,0,0,
04/09/2024 00:00,EG,0,0,
04/09/2024 00:00,ER,0,0,
04/09/2024 00:00,SFR,0,0,
04/09/2024 00:00,GAE,14356.65,82,
04/09/2024 00:00,GUT,0,0,
04/09/2024 00:00,IQ,0,0,
04/09/2024 00:00,LH,0,0,
04/09/2024 00:00,MIX,799.05,7,
04/09/2024 00:00,PE,0,0,
04/09/2024 00:00,SG,0,0,
04/09/2024 00:00,TOD,1088.85,10,
04/09/2024 00:00,TIN,1803.9,5,
04/09/2024 00:00,TOR,14.7,2,
04/09/2024 00:00,TOTO,0,0,
04/09/2024 00:00,KFC,0,16,
04/09/2024 00:00,WSK,862.05,7,
04/09/2024 00:00,US,0,0,
04/09/2024 00:00,VE,0,0,
04/09/2024 00:00,VIN,0,0,
04/09/2024 00:00,WE,0,0,
05/09/2024 00:00,,0,0,
05/09/2024 00:00,,0,0,
05/09/2024 00:00,AUN,0,0,
05/09/2024 00:00,BNR,0,0,
05/09/2024 00:00,BIR,2782.5,10,
05/09/2024 00:00,BS,0,0,
05/09/2024 00:00,BZ,0,0,
05/09/2024 00:00,CCS,0,0,
05/09/2024 00:00,CAD,1538.25,67,
05/09/2024 00:00,CG,11279.1,77,
05/09/2024 00:00,CMI,480.9,16,
05/09/2024 00:00,COQ,872.55,14,
05/09/2024 00:00,EC,0,0,
05/09/2024 00:00,EG,0,0,
05/09/2024 00:00,ER,0,0,
05/09/2024 00:00,SFR,0,0,
05/09/2024 00:00,GAE,15115.8,82,
05/09/2024 00:00,GUT,0,0,
05/09/2024 00:00,IQ,0,0,
05/09/2024 00:00,LH,0,0,
05/09/2024 00:00,MIX,665.7,7,
05/09/2024 00:00,PE,0,0,
05/09/2024 00:00,SG,0,0,
05/09/2024 00:00,TOD,1088.85,10,
05/09/2024 00:00,TIN,1803.9,5,
05/09/2024 00:00,TOR,14.7,4,
05/09/2024 00:00,TOTO,0,0,
05/09/2024 00:00,KFC,0,16,
05/09/2024 00:00,WSK,862.05,7,
05/09/2024 00:00,US,0,0,
05/09/2024 00:00,VE,0,0,
05/09/2024 00:00,VIN,0,0,
05/09/2024 00:00,WE,0,0,
06/09/2024 00:00,,0,0,
06/09/2024 00:00,,0,0,
06/09/2024 00:00,AUN,0,0,
06/09/2024 00:00,BNR,0,0,
06/09/2024 00:00,BIR,2782.5,10,
06/09/2024 00:00,BS,0,0,
06/09/2024 00:00,BZ,0,0,
06/09/2024 00:00,CCS,0,0,
06/09/2024 00:00,CAD,1528.8,67,
06/09/2024 00:00,CG,11229.75,76,
06/09/2024 00:00,CMI,319.2,16,
06/09/2024 00:00,COQ,842.1,13,
06/09/2024 00:00,EC,0,0,
06/09/2024 00:00,EG,0,0,
06/09/2024 00:00,ER,0,0,
06/09/2024 00:00,SFR,0,0,
06/09/2024 00:00,GAE,15080.1,82,
06/09/2024 00:00,GUT,0,0,
06/09/2024 00:00,IQ,0,0,
06/09/2024 00:00,LH,0,0,
06/09/2024 00:00,MIX,643.65,7,
06/09/2024 00:00,PE,0,0,
06/09/2024 00:00,SG,0,0,
06/09/2024 00:00,TOD,1088.85,10,
06/09/2024 00:00,TIN,1803.9,5,
06/09/2024 00:00,TOR,14.7,4,
06/09/2024 00:00,TOTO,0,0,
06/09/2024 00:00,KFC,0,16,
06/09/2024 00:00,WSK,0,0,
06/09/2024 00:00,US,0,0,
06/09/2024 00:00,VE,0,0,
06/09/2024 00:00,VIN,0,0,
06/09/2024 00:00,WE,0,0,
07/09/2024 00:00,,0,0,
07/09/2024 00:00,,0,0,
07/09/2024 00:00,AUN,0,0,
07/09/2024 00:00,BNR,0,0,
07/09/2024 00:00,BIR,2660.7,8,
07/09/2024 00:00,BS,0,0,
07/09/2024 00:00,BZ,0,0,
07/09/2024 00:00,CCS,0,0,
07/09/2024 00:00,CAD,1528.8,67,
07/09/2024 00:00,CG,11205.6,76,
07/09/2024 00:00,CMI,616.35,16,
07/09/2024 00:00,COQ,939.75,14,
07/09/2024 00:00,EC,0,0,
07/09/2024 00:00,EG,0,0,
07/09/2024 00:00,ER,0,0,
07/09/2024 00:00,SFR,0,0,
07/09/2024 00:00,GAE,14308.35,82,
07/09/2024 00:00,GUT,0,0,
07/09/2024 00:00,IQ,0,0,
07/09/2024 00:00,LH,0,0,
07/09/2024 00:00,MIX,777,7,
07/09/2024 00:00,PE,0,0,
07/09/2024 00:00,SG,0,0,
07/09/2024 00:00,TOD,1088.85,10,
07/09/2024 00:00,TIN,1803.9,5,
07/09/2024 00:00,TOR,14.7,4,
07/09/2024 00:00,TOTO,0,0,
07/09/2024 00:00,KFC,0,13,
07/09/2024 00:00,WSK,1099.35,7,
07/09/2024 00:00,US,0,0,
07/09/2024 00:00,VE,0,0,
07/09/2024 00:00,VIN,0,0,
07/09/2024 00:00,WE,0,0,
08/09/2024 00:00,,0,0,
08/09/2024 00:00,,0,0,
08/09/2024 00:00,AUN,0,0,
08/09/2024 00:00,BNR,0,0,
08/09/2024 00:00,BIR,2439.15,8,
08/09/2024 00:00,BS,0,0,
08/09/2024 00:00,BZ,0,0,
08/09/2024 00:00,CCS,0,0,
08/09/2024 00:00,CAD,1548.75,66,
08/09/2024 00:00,CG,10696.35,76,
08/09/2024 00:00,CMI,976.5,14,
08/09/2024 00:00,COQ,939.75,14,
08/09/2024 00:00,EC,0,0,
08/09/2024 00:00,EG,0,0,
08/09/2024 00:00,ER,0,0,
08/09/2024 00:00,SFR,0,0,
08/09/2024 00:00,GAE,14308.35,82,
08/09/2024 00:00,GUT,0,0,
08/09/2024 00:00,IQ,0,0,
08/09/2024 00:00,LH,0,0,
08/09/2024 00:00,MIX,665.7,7,
08/09/2024 00:00,PE,0,0,
08/09/2024 00:00,SG,0,0,
08/09/2024 00:00,TOD,1088.85,10,
08/09/2024 00:00,TIN,1803.9,5,
08/09/2024 00:00,TOR,14.7,4,
08/09/2024 00:00,TOTO,0,0,
08/09/2024 00:00,KFC,0,14,
08/09/2024 00:00,WSK,1104.6,8,
08/09/2024 00:00,US,0,0,
08/09/2024 00:00,VE,0,0,
08/09/2024 00:00,VIN,0,0,
08/09/2024 00:00,WE,0,0,
09/09/2024 00:00,,0,0,
09/09/2024 00:00,,0,0,
09/09/2024 00:00,AUN,0,0,
09/09/2024 00:00,BNR,0,0,
09/09/2024 00:00,BIR,2782.5,10,
09/09/2024 00:00,BS,0,0,
09/09/2024 00:00,BZ,0,0,
09/09/2024 00:00,CCS,0,0,
09/09/2024 00:00,CAD,1476.3,66,
09/09/2024 00:00,CG,10404.45,76,
09/09/2024 00:00,CMI,1005.9,17,
09/09/2024 00:00,COQ,939.75,14,
09/09/2024 00:00,EC,0,0,
09/09/2024 00:00,EG,0,0,
09/09/2024 00:00,ER,0,0,
09/09/2024 00:00,SFR,0,0,
09/09/2024 00:00,GAE,14308.35,82,
09/09/2024 00:00,GUT,0,0,
09/09/2024 00:00,IQ,0,0,
09/09/2024 00:00,LH,0,0,
09/09/2024 00:00,MIX,554.4,7,
09/09/2024 00:00,PE,0,0,
09/09/2024 00:00,SG,0,0,
09/09/2024 00:00,TOD,1088.85,10,
09/09/2024 00:00,TIN,1803.9,5,
09/09/2024 00:00,TOR,14.7,4,
09/09/2024 00:00,TOTO,0,0,
09/09/2024 00:00,KFC,0,11,
09/09/2024 00:00,WSK,1102.5,7,
09/09/2024 00:00,US,0,0,
09/09/2024 00:00,VE,0,0,
09/09/2024 00:00,VIN,0,0,
09/09/2024 00:00,WE,0,0,
10/09/2024 00:00,,0,0,
10/09/2024 00:00,,0,0,
10/09/2024 00:00,AUN,0,0,
10/09/2024 00:00,BNR,0,0,
10/09/2024 00:00,BIR,2782.5,10,
10/09/2024 00:00,BS,0,0,
10/09/2024 00:00,BZ,0,0,
10/09/2024 00:00,CCS,0,0,
10/09/2024 00:00,CAD,1475.25,65,
10/09/2024 00:00,CG,10301.55,74,
10/09/2024 00:00,CMI,1005.9,17,
10/09/2024 00:00,COQ,939.75,14,
10/09/2024 00:00,EC,0,0,
10/09/2024 00:00,EG,0,0,
10/09/2024 00:00,ER,0,0,
10/09/2024 00:00,SFR,0,0,
10/09/2024 00:00,GAE,14309.4,82,
10/09/2024 00:00,GUT,0,0,
10/09/2024 00:00,IQ,0,0,
10/09/2024 00:00,LH,0,0,
10/09/2024 00:00,MIX,559.65,7,
10/09/2024 00:00,PE,0,0,
10/09/2024 00:00,SG,0,0,
10/09/2024 00:00,TOD,1088.85,10,
10/09/2024 00:00,TIN,1803.9,5,
10/09/2024 00:00,TOR,14.7,5,
10/09/2024 00:00,TOTO,0,0,
10/09/2024 00:00,KFC,0,13,
10/09/2024 00:00,WSK,1088.85,6,
10/09/2024 00:00,US,0,0,
10/09/2024 00:00,VE,0,0,
10/09/2024 00:00,VIN,0,0,
10/09/2024 00:00,WE,0,0,
11/09/2024 00:00,,0,0,
11/09/2024 00:00,,0,0,
11/09/2024 00:00,AUN,0,0,
11/09/2024 00:00,BNR,0,0,
11/09/2024 00:00,BIR,2782.5,10,
11/09/2024 00:00,BS,0,0,
11/09/2024 00:00,BZ,0,0,
11/09/2024 00:00,CCS,0,0,
11/09/2024 00:00,CAD,1528.8,66,
11/09/2024 00:00,CG,10302.6,76,
11/09/2024 00:00,CMI,1005.9,17,
11/09/2024 00:00,COQ,939.75,14,
11/09/2024 00:00,EC,0,0,
11/09/2024 00:00,EG,0,0,
11/09/2024 00:00,ER,0,0,
11/09/2024 00:00,SFR,0,0,
11/09/2024 00:00,GAE,14315.7,83,
11/09/2024 00:00,GUT,0,0,
11/09/2024 00:00,IQ,0,0,
11/09/2024 00:00,LH,0,0,
11/09/2024 00:00,MIX,567,8,
11/09/2024 00:00,PE,0,0,
11/09/2024 00:00,SG,0,0,
11/09/2024 00:00,TOD,1088.85,10,
11/09/2024 00:00,TIN,1803.9,5,
11/09/2024 00:00,TOR,14.7,4,
11/09/2024 00:00,TOTO,0,0,
11/09/2024 00:00,KFC,0,11,
11/09/2024 00:00,WSK,1100.4,7,
11/09/2024 00:00,US,0,0,
11/09/2024 00:00,VE,0,0,
11/09/2024 00:00,VIN,0,0,
11/09/2024 00:00,WE,0,0,
12/09/2024 00:00,,0,0,
12/09/2024 00:00,,0,0,
12/09/2024 00:00,AUN,0,0,
12/09/2024 00:00,BNR,0,0,
12/09/2024 00:00,BIR,2972.55,11,
12/09/2024 00:00,BS,0,0,
12/09/2024 00:00,BZ,0,0,
12/09/2024 00:00,CCS,0,0,
12/09/2024 00:00,CAD,1525.65,67,
12/09/2024 00:00,CG,10302.6,74,
12/09/2024 00:00,CMI,1005.9,17,
12/09/2024 00:00,COQ,939.75,14,
12/09/2024 00:00,EC,0,0,
12/09/2024 00:00,EG,0,0,
12/09/2024 00:00,ER,0,0,
12/09/2024 00:00,SFR,0,0,
12/09/2024 00:00,GAE,14582.4,83,
12/09/2024 00:00,GUT,0,0,
12/09/2024 00:00,IQ,0,0,
12/09/2024 00:00,LH,0,0,
12/09/2024 00:00,MIX,567,8,
12/09/2024 00:00,PE,0,0,
12/09/2024 00:00,SG,0,0,
12/09/2024 00:00,TOD,1088.85,10,
12/09/2024 00:00,TIN,1803.9,5,
12/09/2024 00:00,TOR,14.7,2,
12/09/2024 00:00,TOTO,0,0,
12/09/2024 00:00,KFC,0,12,
12/09/2024 00:00,WSK,1100.4,7,
12/09/2024 00:00,US,0,0,
12/09/2024 00:00,VE,0,0,
12/09/2024 00:00,VIN,0,0,
12/09/2024 00:00,WE,0,0,
13/09/2024 00:00,,0,0,
13/09/2024 00:00,,0,0,
13/09/2024 00:00,AUN,0,0,
13/09/2024 00:00,BNR,0,0,
13/09/2024 00:00,BIR,2966.25,11,
13/09/2024 00:00,BS,0,0,
13/09/2024 00:00,BZ,0,0,
13/09/2024 00:00,CCS,0,0,
13/09/2024 00:00,CAD,1521.45,65,
13/09/2024 00:00,CG,10341.45,74,
13/09/2024 00:00,CMI,1005.9,17,
13/09/2024 00:00,COQ,939.75,14,
13/09/2024 00:00,EC,0,0,
13/09/2024 00:00,EG,0,0,
13/09/2024 00:00,ER,0,0,
13/09/2024 00:00,SFR,0,0,
13/09/2024 00:00,GAE,14501.55,83,
13/09/2024 00:00,GUT,0,0,
13/09/2024 00:00,IQ,0,0,
13/09/2024 00:00,LH,0,0,
13/09/2024 00:00,MIX,567,8,
13/09/2024 00:00,PE,0,0,
13/09/2024 00:00,SG,0,0,
13/09/2024 00:00,TOD,1088.85,10,
13/09/2024 00:00,TIN,1803.9,5,
13/09/2024 00:00,TOR,14.7,4,
13/09/2024 00:00,TOTO,0,0,
13/09/2024 00:00,KFC,0,11,
13/09/2024 00:00,WSK,1100.4,7,
13/09/2024 00:00,US,0,0,
13/09/2024 00:00,VE,0,0,
13/09/2024 00:00,VIN,0,0,
13/09/2024 00:00,WE,0,0,
14/09/2024 00:00,,0,0,
14/09/2024 00:00,,0,0,
14/09/2024 00:00,AUN,0,0,
14/09/2024 00:00,BNR,0,0,
14/09/2024 00:00,BIR,2966.25,11,
14/09/2024 00:00,BS,0,0,
14/09/2024 00:00,BZ,0,0,
14/09/2024 00:00,CCS,0,0,
14/09/2024 00:00,CAD,1492.05,64,
14/09/2024 00:00,CG,10269,77,
14/09/2024 00:00,CMI,1005.9,17,
14/09/2024 00:00,COQ,939.75,14,
14/09/2024 00:00,EC,0,0,
14/09/2024 00:00,EG,0,0,
14/09/2024 00:00,ER,0,0,
14/09/2024 00:00,SFR,0,0,
14/09/2024 00:00,GAE,14506.8,84,
14/09/2024 00:00,GUT,0,0,
14/09/2024 00:00,IQ,0,0,
14/09/2024 00:00,LH,0,0,
14/09/2024 00:00,MIX,567,8,
14/09/2024 00:00,PE,0,0,
14/09/2024 00:00,SG,0,0,
14/09/2024 00:00,TOD,1088.85,10,
14/09/2024 00:00,TIN,1803.9,5,
14/09/2024 00:00,TOR,14.7,4,
14/09/2024 00:00,TOTO,150.15,1,
14/09/2024 00:00,KFC,0,14,
14/09/2024 00:00,WSK,1114.05,7,
14/09/2024 00:00,US,0,0,
14/09/2024 00:00,VE,0,0,
14/09/2024 00:00,VIN,0,0,
14/09/2024 00:00,WE,0,0,
15/09/2024 00:00,,0,0,
15/09/2024 00:00,,0,0,
15/09/2024 00:00,AUN,0,0,
15/09/2024 00:00,BNR,0,0,
15/09/2024 00:00,BIR,2966.25,11,
15/09/2024 00:00,BS,0,0,
15/09/2024 00:00,BZ,0,0,
15/09/2024 00:00,CCS,0,0,
15/09/2024 00:00,CAD,1479.45,64,
15/09/2024 00:00,CG,11816.7,77,
15/09/2024 00:00,CMI,1013.25,18,
15/09/2024 00:00,COQ,939.75,14,
15/09/2024 00:00,EC,0,0,
15/09/2024 00:00,EG,0,0,
