date,Subsidiary,Oil losses (bopd),Wells WWO
2023-12-31 00:00:00,IQ,,0
2023-12-31 00:00:00,LH,,0
2023-12-31 00:00:00,MX,440,4
2023-12-31 00:00:00,PE,,0
2023-12-31 00:00:00,SG,,0
2023-12-31 00:00:00,TD,911,7
2023-12-31 00:00:00,TN,1160,2
2023-12-31 00:00:00,TR,73,5
2023-12-31 00:00:00,TT,815,2
2023-12-31 00:00:00,UKS,,2
2023-12-31 00:00:00,UKW,333,3
2023-12-31 00:00:00,US,,0
2023-12-31 00:00:00,VE,,0
2023-12-31 00:00:00,VN,,0
2023-12-31 00:00:00,WE,,0
2024-01-01 00:00:00,,,0
2024-01-01 00:00:00,"",,0
2024-01-01 00:00:00,AU,,0
2024-01-01 00:00:00,BN,,0
2024-01-01 00:00:00,BR,1305,3
2024-01-01 00:00:00,BS,,0
2024-01-01 00:00:00,BZ,,0
2024-01-01 00:00:00,CCS,,0
2024-01-01 00:00:00,CD,751,19
2024-01-01 00:00:00,CG,2279,22
2024-01-01 00:00:00,CM,494,15
2024-01-01 00:00:00,CO,914,19
2024-01-01 00:00:00,EC,,0
2024-01-01 00:00:00,EG,,0
2024-01-01 00:00:00,ER,,0
2024-01-01 00:00:00,FR,,0
2024-01-01 00:00:00,GA,6618,21
2024-01-01 00:00:00,GT,,0
2024-01-01 00:00:00,IQ,,0
2024-01-01 00:00:00,LH,,0
2024-01-01 00:00:00,MX,428,4
2024-01-01 00:00:00,PE,,0
2024-01-01 00:00:00,SG,,0
2024-01-01 00:00:00,TD,911,7
2024-01-01 00:00:00,TN,1160,2
2024-01-01 00:00:00,TR,73,5
2024-01-01 00:00:00,TT,,0
2024-01-01 00:00:00,UKS,1,4
2024-01-01 00:00:00,UKW,333,3
2024-01-01 00:00:00,US,,0
2024-01-01 00:00:00,VE,,0
2024-01-01 00:00:00,VN,,0
2024-01-01 00:00:00,WE,,0
2024-01-02 00:00:00,,,0
2024-01-02 00:00:00,"",,0
2024-01-02 00:00:00,AU,,0
2024-01-02 00:00:00,BN,,0
2024-01-02 00:00:00,BR,1525,2
2024-01-02 00:00:00,BS,,0
2024-01-02 00:00:00,BZ,,0
2024-01-02 00:00:00,CCS,,0
2024-01-02 00:00:00,CD,901,19
2024-01-02 00:00:00,CG,2222,23
2024-01-02 00:00:00,CM,494,15
2024-01-02 00:00:00,CO,914,19
2024-01-02 00:00:00,EC,,0
2024-01-02 00:00:00,EG,,0
2024-01-02 00:00:00,ER,,0
2024-01-02 00:00:00,FR,,0
2024-01-02 00:00:00,GA,6222,19
2024-01-02 00:00:00,GT,,0
2024-01-02 00:00:00,IQ,,0
2024-01-02 00:00:00,LH,,0
2024-01-02 00:00:00,MX,440,4
2024-01-02 00:00:00,PE,,0
2024-01-02 00:00:00,SG,,0
2024-01-02 00:00:00,TD,911,7
2024-01-02 00:00:00,TN,1160,2
2024-01-02 00:00:00,TR,73,5
2024-01-02 00:00:00,TT,,0
2024-01-02 00:00:00,UKS,1,4
2024-01-02 00:00:00,UKW,333,3
2024-01-02 00:00:00,US,,0
2024-01-02 00:00:00,VE,,0
2024-01-02 00:00:00,VN,,0
2024-01-02 00:00:00,WE,,0
2024-01-03 00:00:00,,,0
2024-01-03 00:00:00,"",,0
2024-01-03 00:00:00,AU,,0
2024-01-03 00:00:00,BN,,0
2024-01-03 00:00:00,BR,1133,2
2024-01-03 00:00:00,BS,,0
2024-01-03 00:00:00,BZ,,0
2024-01-03 00:00:00,CCS,,0
2024-01-03 00:00:00,CD,895,18
2024-01-03 00:00:00,CG,2194,23
2024-01-03 00:00:00,CM,494,15
2024-01-03 00:00:00,CO,914,19
2024-01-03 00:00:00,EC,,0
2024-01-03 00:00:00,EG,,0
2024-01-03 00:00:00,ER,,0
2024-01-03 00:00:00,FR,,0
2024-01-03 00:00:00,GA,5953,19
2024-01-03 00:00:00,GT,,0
2024-01-03 00:00:00,IQ,,0
2024-01-03 00:00:00,LH,,0
2024-01-03 00:00:00,MX,428,4
2024-01-03 00:00:00,PE,,0
2024-01-03 00:00:00,SG,,0
2024-01-03 00:00:00,TD,911,7
2024-01-03 00:00:00,TN,1160,2
2024-01-03 00:00:00,TR,73,4
2024-01-03 00:00:00,TT,,0
2024-01-03 00:00:00,UKS,1,4
2024-01-03 00:00:00,UKW,333,3
2024-01-03 00:00:00,US,,0
2024-01-03 00:00:00,VE,,0
2024-01-03 00:00:00,VN,,0
2024-01-03 00:00:00,WE,,0
2024-01-04 00:00:00,,,0
2024-01-04 00:00:00,"",,0
2024-01-04 00:00:00,AU,,0
2024-01-04 00:00:00,BN,,0
2024-01-04 00:00:00,BR,826,2
2024-01-04 00:00:00,BS,,0
2024-01-04 00:00:00,BZ,,0
2024-01-04 00:00:00,CCS,,0
2024-01-04 00:00:00,CD,818,15
2024-01-04 00:00:00,CG,2194,23
2024-01-04 00:00:00,CM,552,15
2024-01-04 00:00:00,CO,914,19
2024-01-04 00:00:00,EC,,0
2024-01-04 00:00:00,EG,,0
2024-01-04 00:00:00,ER,,0
2024-01-04 00:00:00,FR,,0
2024-01-04 00:00:00,GA,6132,21
2024-01-04 00:00:00,GT,,0
2024-01-04 00:00:00,IQ,,0
2024-01-04 00:00:00,LH,,0
2024-01-04 00:00:00,MX,439,4
2024-01-04 00:00:00,PE,,0
2024-01-04 00:00:00,SG,,0
2024-01-04 00:00:00,TD,904,6
2024-01-04 00:00:00,TN,1160,2
2024-01-04 00:00:00,TR,73,5
2024-01-04 00:00:00,TT,,0
2024-01-04 00:00:00,UKS,1,4
2024-01-04 00:00:00,UKW,333,3
2024-01-04 00:00:00,US,,0
2024-01-04 00:00:00,VE,,0
2024-01-04 00:00:00,VN,,0
2024-01-04 00:00:00,WE,,0
2024-01-05 00:00:00,,,0
2024-01-05 00:00:00,"",,0
2024-01-05 00:00:00,AU,,0
2024-01-05 00:00:00,BN,,0
2024-01-05 00:00:00,BR,826,2
2024-01-05 00:00:00,BS,,0
2024-01-05 00:00:00,BZ,,0
2024-01-05 00:00:00,CCS,,0
2024-01-05 00:00:00,CD,662,15
2024-01-05 00:00:00,CG,3243,24
2024-01-05 00:00:00,CM,527,14
2024-01-05 00:00:00,CO,914,19
2024-01-05 00:00:00,EC,,0
2024-01-05 00:00:00,EG,,0
2024-01-05 00:00:00,ER,,0
2024-01-05 00:00:00,FR,,0
2024-01-05 00:00:00,GA,5149,18
2024-01-05 00:00:00,GT,,0
2024-01-05 00:00:00,IQ,,0
2024-01-05 00:00:00,LH,,0
2024-01-05 00:00:00,MX,428,4
2024-01-05 00:00:00,PE,,0
2024-01-05 00:00:00,SG,,0
2024-01-05 00:00:00,TD,870,6
2024-01-05 00:00:00,TN,1160,2
2024-01-05 00:00:00,TR,73,5
2024-01-05 00:00:00,TT,,0
2024-01-05 00:00:00,UKS,1,5
2024-01-05 00:00:00,UKW,338,3
2024-01-05 00:00:00,US,,0
2024-01-05 00:00:00,VE,,0
2024-01-05 00:00:00,VN,,0
2024-01-05 00:00:00,WE,,0
2024-01-06 00:00:00,,,0
2024-01-06 00:00:00,"",,0
2024-01-06 00:00:00,AU,,0
2024-01-06 00:00:00,BN,,0
2024-01-06 00:00:00,BR,1412,3
2024-01-06 00:00:00,BS,,0
2024-01-06 00:00:00,BZ,,0
2024-01-06 00:00:00,CCS,,0
2024-01-06 00:00:00,CD,737,15
2024-01-06 00:00:00,CG,4031,24
2024-01-06 00:00:00,CM,642,14
2024-01-06 00:00:00,CO,914,19
2024-01-06 00:00:00,EC,,0
2024-01-06 00:00:00,EG,,0
2024-01-06 00:00:00,ER,,0
2024-01-06 00:00:00,FR,,0
2024-01-06 00:00:00,GA,5923,21
2024-01-06 00:00:00,GT,,0
2024-01-06 00:00:00,IQ,,0
2024-01-06 00:00:00,LH,,0
2024-01-06 00:00:00,MX,428,4
2024-01-06 00:00:00,PE,,0
2024-01-06 00:00:00,SG,,0
2024-01-06 00:00:00,TD,873,6
2024-01-06 00:00:00,TN,1160,2
2024-01-06 00:00:00,TR,73,5
2024-01-06 00:00:00,TT,,0
2024-01-06 00:00:00,UKS,1,4
2024-01-06 00:00:00,UKW,393,4
2024-01-06 00:00:00,US,,0
2024-01-06 00:00:00,VE,,0
2024-01-06 00:00:00,VN,,0
2024-01-06 00:00:00,WE,,0
2024-01-07 00:00:00,,,0
2024-01-07 00:00:00,"",,0
2024-01-07 00:00:00,AU,,0
2024-01-07 00:00:00,BN,,0
2024-01-07 00:00:00,BR,1412,3
2024-01-07 00:00:00,BS,,0
2024-01-07 00:00:00,BZ,,0
2024-01-07 00:00:00,CCS,,0
2024-01-07 00:00:00,CD,854,18
2024-01-07 00:00:00,CG,5409,27
2024-01-07 00:00:00,CM,494,14
2024-01-07 00:00:00,CO,914,19
2024-01-07 00:00:00,EC,,0
2024-01-07 00:00:00,EG,,0
2024-01-07 00:00:00,ER,,0
2024-01-07 00:00:00,FR,,0
2024-01-07 00:00:00,GA,5738,20
2024-01-07 00:00:00,GT,,0
2024-01-07 00:00:00,IQ,,0
2024-01-07 00:00:00,LH,,0
2024-01-07 00:00:00,MX,435,4
2024-01-07 00:00:00,PE,,0
2024-01-07 00:00:00,SG,,0
2024-01-07 00:00:00,TD,873,6
2024-01-07 00:00:00,TN,1160,2
2024-01-07 00:00:00,TR,73,5
2024-01-07 00:00:00,TT,,0
2024-01-07 00:00:00,UKS,1,5
2024-01-07 00:00:00,UKW,393,4
2024-01-07 00:00:00,US,,0
2024-01-07 00:00:00,VE,,0
2024-01-07 00:00:00,VN,,0
2024-01-07 00:00:00,WE,,0
2024-01-08 00:00:00,,,0
2024-01-08 00:00:00,"",,0
2024-01-08 00:00:00,AU,,0
2024-01-08 00:00:00,BN,,0
2024-01-08 00:00:00,BR,1412,3
2024-01-08 00:00:00,BS,,0
2024-01-08 00:00:00,BZ,,0
2024-01-08 00:00:00,CCS,,0
2024-01-08 00:00:00,CD,720,15
2024-01-08 00:00:00,CG,5559,27
2024-01-08 00:00:00,CM,494,14
2024-01-08 00:00:00,CO,914,19
2024-01-08 00:00:00,EC,,0
2024-01-08 00:00:00,EG,,0
2024-01-08 00:00:00,ER,,0
2024-01-08 00:00:00,FR,,0
2024-01-08 00:00:00,GA,5607,19
2024-01-08 00:00:00,GT,,0
2024-01-08 00:00:00,IQ,,0
2024-01-08 00:00:00,LH,,0
2024-01-08 00:00:00,MX,455,4
2024-01-08 00:00:00,PE,,0
2024-01-08 00:00:00,SG,,0
2024-01-08 00:00:00,TD,870,6
2024-01-08 00:00:00,TN,1160,2
2024-01-08 00:00:00,TR,73,5
2024-01-08 00:00:00,TT,,0
2024-01-08 00:00:00,UKS,1,5
2024-01-08 00:00:00,UKW,374,3
2024-01-08 00:00:00,US,,0
2024-01-08 00:00:00,VE,,0
2024-01-08 00:00:00,VN,,0
2024-01-08 00:00:00,WE,,0
2024-01-09 00:00:00,,,0
2024-01-09 00:00:00,"",,0
2024-01-09 00:00:00,AU,,0
2024-01-09 00:00:00,BN,,0
2024-01-09 00:00:00,BR,1412,3
2024-01-09 00:00:00,BS,,0
2024-01-09 00:00:00,BZ,,0
2024-01-09 00:00:00,CCS,,0
2024-01-09 00:00:00,CD,646,16
2024-01-09 00:00:00,CG,5523,27
2024-01-09 00:00:00,CM,494,14
2024-01-09 00:00:00,CO,914,19
2024-01-09 00:00:00,EC,,0
2024-01-09 00:00:00,EG,,0
2024-01-09 00:00:00,ER,,0
2024-01-09 00:00:00,FR,,0
2024-01-09 00:00:00,GA,5592,19
2024-01-09 00:00:00,GT,,0
2024-01-09 00:00:00,IQ,,0
2024-01-09 00:00:00,LH,,0
2024-01-09 00:00:00,MX,428,4
2024-01-09 00:00:00,PE,,0
2024-01-09 00:00:00,SG,,0
2024-01-09 00:00:00,TD,870,6
2024-01-09 00:00:00,TN,1160,2
2024-01-09 00:00:00,TR,73,5
2024-01-09 00:00:00,TT,,0
2024-01-09 00:00:00,UKS,1,5
2024-01-09 00:00:00,UKW,598,3
2024-01-09 00:00:00,US,,0
2024-01-09 00:00:00,VE,,0
2024-01-09 00:00:00,VN,,0
2024-01-09 00:00:00,WE,,0
2024-01-10 00:00:00,,,0
2024-01-10 00:00:00,"",,0
2024-01-10 00:00:00,AU,,0
2024-01-10 00:00:00,BN,,0
2024-01-10 00:00:00,BR,1412,3
2024-01-10 00:00:00,BS,,0
2024-01-10 00:00:00,BZ,,0
2024-01-10 00:00:00,CCS,,0
2024-01-10 00:00:00,CD,597,16
2024-01-10 00:00:00,CG,5788,27
2024-01-10 00:00:00,CM,494,14
2024-01-10 00:00:00,CO,914,19
2024-01-10 00:00:00,EC,,0
2024-01-10 00:00:00,EG,,0
2024-01-10 00:00:00,ER,,0
2024-01-10 00:00:00,FR,,0
2024-01-10 00:00:00,GA,4630,16
2024-01-10 00:00:00,GT,,0
2024-01-10 00:00:00,IQ,,0
2024-01-10 00:00:00,LH,,0
2024-01-10 00:00:00,MX,460,4
2024-01-10 00:00:00,PE,,0
2024-01-10 00:00:00,SG,,0
2024-01-10 00:00:00,TD,870,6
2024-01-10 00:00:00,TN,1160,2
2024-01-10 00:00:00,TR,73,5
2024-01-10 00:00:00,TT,,0
2024-01-10 00:00:00,UKS,1,5
2024-01-10 00:00:00,UKW,814,4
2024-01-10 00:00:00,US,,0
2024-01-10 00:00:00,VE,,0
2024-01-10 00:00:00,VN,,0
2024-01-10 00:00:00,WE,,0
2024-01-11 00:00:00,,,0
2024-01-11 00:00:00,"",,0
2024-01-11 00:00:00,AU,,0
2024-01-11 00:00:00,BN,,0
2024-01-11 00:00:00,BR,1412,3
2024-01-11 00:00:00,BS,,0
2024-01-11 00:00:00,BZ,,0
2024-01-11 00:00:00,CCS,,0
2024-01-11 00:00:00,CD,599,15
2024-01-11 00:00:00,CG,6432,28
2024-01-11 00:00:00,CM,494,14
2024-01-11 00:00:00,CO,914,19
2024-01-11 00:00:00,EC,,0
2024-01-11 00:00:00,EG,,0
2024-01-11 00:00:00,ER,,0
2024-01-11 00:00:00,FR,,0
2024-01-11 00:00:00,GA,5538,18
2024-01-11 00:00:00,GT,,0
2024-01-11 00:00:00,IQ,,0
2024-01-11 00:00:00,LH,,0
2024-01-11 00:00:00,MX,443,4
2024-01-11 00:00:00,PE,,0
2024-01-11 00:00:00,SG,,0
2024-01-11 00:00:00,TD,870,6
2024-01-11 00:00:00,TN,1160,2
2024-01-11 00:00:00,TR,73,5
2024-01-11 00:00:00,TT,,0
2024-01-11 00:00:00,UKS,1,5
2024-01-11 00:00:00,UKW,814,4
2024-01-11 00:00:00,US,,0
2024-01-11 00:00:00,VE,,0
2024-01-11 00:00:00,VN,,0
2024-01-11 00:00:00,WE,,0
2024-01-12 00:00:00,,,0
2024-01-12 00:00:00,"",,0
2024-01-12 00:00:00,AU,,0
2024-01-12 00:00:00,BN,,0
2024-01-12 00:00:00,BR,1412,3
2024-01-12 00:00:00,BS,,0
2024-01-12 00:00:00,BZ,,0
2024-01-12 00:00:00,CCS,,0
2024-01-12 00:00:00,CD,608,15
2024-01-12 00:00:00,CG,6573,28
2024-01-12 00:00:00,CM,485,13
2024-01-12 00:00:00,CO,914,19
2024-01-12 00:00:00,EC,,0
2024-01-12 00:00:00,EG,,0
2024-01-12 00:00:00,ER,,0
2024-01-12 00:00:00,FR,,0
2024-01-12 00:00:00,GA,5491,17
2024-01-12 00:00:00,GT,,0
2024-01-12 00:00:00,IQ,,0
2024-01-12 00:00:00,LH,,0
2024-01-12 00:00:00,MX,446,4
2024-01-12 00:00:00,PE,,0
2024-01-12 00:00:00,SG,,0
2024-01-12 00:00:00,TD,870,6
2024-01-12 00:00:00,TN,1160,2
2024-01-12 00:00:00,TR,73,5
2024-01-12 00:00:00,TT,,0
2024-01-12 00:00:00,UKS,1,5
2024-01-12 00:00:00,UKW,814,4
2024-01-12 00:00:00,US,,0
2024-01-12 00:00:00,VE,,0
2024-01-12 00:00:00,VN,,0
2024-01-12 00:00:00,WE,,0
2024-01-13 00:00:00,,,0
2024-01-13 00:00:00,"",,0
2024-01-13 00:00:00,AU,,0
2024-01-13 00:00:00,BN,,0
2024-01-13 00:00:00,BR,1412,3
2024-01-13 00:00:00,BS,,0
2024-01-13 00:00:00,BZ,,0
2024-01-13 00:00:00,CCS,,0
2024-01-13 00:00:00,CD,634,14
2024-01-13 00:00:00,CG,6481,28
2024-01-13 00:00:00,CM,485,13
2024-01-13 00:00:00,CO,914,19
2024-01-13 00:00:00,EC,,0
2024-01-13 00:00:00,EG,,0
2024-01-13 00:00:00,ER,,0
2024-01-13 00:00:00,FR,,0
2024-01-13 00:00:00,GA,5467,16
2024-01-13 00:00:00,GT,,0
2024-01-13 00:00:00,IQ,,0
2024-01-13 00:00:00,LH,,0
2024-01-13 00:00:00,MX,428,4
2024-01-13 00:00:00,PE,,0
2024-01-13 00:00:00,SG,,0
2024-01-13 00:00:00,TD,870,6
2024-01-13 00:00:00,TN,1160,2
2024-01-13 00:00:00,TR,73,5
2024-01-13 00:00:00,TT,,0
2024-01-13 00:00:00,UKS,1,5
2024-01-13 00:00:00,UKW,814,4
2024-01-13 00:00:00,US,,0
2024-01-13 00:00:00,VE,,0
2024-01-13 00:00:00,VN,,0
2024-01-13 00:00:00,WE,,0
2024-01-14 00:00:00,,,0
2024-01-14 00:00:00,"",,0
2024-01-14 00:00:00,AU,,0
2024-01-14 00:00:00,BN,,0
2024-01-14 00:00:00,BR,4180,4
2024-01-14 00:00:00,BS,,0
2024-01-14 00:00:00,BZ,,0
2024-01-14 00:00:00,CCS,,0
2024-01-14 00:00:00,CD,1178,19
2024-01-14 00:00:00,CG,6531,29
2024-01-14 00:00:00,CM,575,14
2024-01-14 00:00:00,CO,914,19
2024-01-14 00:00:00,EC,,0
2024-01-14 00:00:00,EG,,0
2024-01-14 00:00:00,ER,,0
2024-01-14 00:00:00,FR,,0
2024-01-14 00:00:00,GA,3804,15
2024-01-14 00:00:00,GT,,0
2024-01-14 00:00:00,IQ,,0
2024-01-14 00:00:00,LH,,0
2024-01-14 00:00:00,MX,441,4
2024-01-14 00:00:00,PE,,0
2024-01-14 00:00:00,SG,,0
2024-01-14 00:00:00,TD,880,6
2024-01-14 00:00:00,TN,1160,2
2024-01-14 00:00:00,TR,73,5
2024-01-14 00:00:00,TT,,0
2024-01-14 00:00:00,UKS,1,5
2024-01-14 00:00:00,UKW,814,4
2024-01-14 00:00:00,US,,0
2024-01-14 00:00:00,VE,,0
2024-01-14 00:00:00,VN,,0
2024-01-14 00:00:00,WE,,0
2024-01-15 00:00:00,,,0
2024-01-15 00:00:00,"",,0
2024-01-15 00:00:00,AU,,0
2024-01-15 00:00:00,BN,,0
2024-01-15 00:00:00,BR,4180,4
2024-01-15 00:00:00,BS,,0
2024-01-15 00:00:00,BZ,,0
2024-01-15 00:00:00,CCS,,0
2024-01-15 00:00:00,CD,759,18
2024-01-15 00:00:00,CG,6531,29
2024-01-15 00:00:00,CM,450,14
2024-01-15 00:00:00,CO,914,19
2024-01-15 00:00:00,EC,,0
2024-01-15 00:00:00,EG,,0
2024-01-15 00:00:00,ER,,0
2024-01-15 00:00:00,FR,,0
2024-01-15 00:00:00,GA,3854,15
2024-01-15 00:00:00,GT,,0
2024-01-15 00:00:00,IQ,,0
2024-01-15 00:00:00,LH,,0
2024-01-15 00:00:00,MX,428,4
2024-01-15 00:00:00,PE,,0
2024-01-15 00:00:00,SG,,0
2024-01-15 00:00:00,TD,885,6
2024-01-15 00:00:00,TN,1160,2
2024-01-15 00:00:00,TR,73,4
2024-01-15 00:00:00,TT,,0
2024-01-15 00:00:00,UKS,1,5
2024-01-15 00:00:00,UKW,814,4
2024-01-15 00:00:00,US,,0
2024-01-15 00:00:00,VE,,0
2024-01-15 00:00:00,VN,,0
2024-01-15 00:00:00,WE,,0
2024-01-16 00:00:00,,,0
2024-01-16 00:00:00,"",,0
2024-01-16 00:00:00,AU,,0
2024-01-16 00:00:00,BN,,0
2024-01-16 00:00:00,BR,4180,5
2024-01-16 00:00:00,BS,,0
2024-01-16 00:00:00,BZ,,0
2024-01-16 00:00:00,CCS,,0
2024-01-16 00:00:00,CD,813,16
2024-01-16 00:00:00,CG,6531,29
2024-01-16 00:00:00,CM,494,14
2024-01-16 00:00:00,CO,914,19
2024-01-16 00:00:00,EC,,0
2024-01-16 00:00:00,EG,,0
2024-01-16 00:00:00,ER,,0
2024-01-16 00:00:00,FR,,0
2024-01-16 00:00:00,GA,3740,15
2024-01-16 00:00:00,GT,,0
2024-01-16 00:00:00,IQ,,0
2024-01-16 00:00:00,LH,,0
2024-01-16 00:00:00,MX,428,4
2024-01-16 00:00:00,PE,,0
2024-01-16 00:00:00,SG,,0
2024-01-16 00:00:00,TD,890,7
2024-01-16 00:00:00,TN,1160,2
2024-01-16 00:00:00,TR,73,5
2024-01-16 00:00:00,TT,,0
2024-01-16 00:00:00,UKS,1,5
2024-01-16 00:00:00,UKW,814,4
2024-01-16 00:00:00,US,,0
2024-01-16 00:00:00,VE,,0
2024-01-16 00:00:00,VN,,0
2024-01-16 00:00:00,WE,,0
2024-01-17 00:00:00,,,0
2024-01-17 00:00:00,"",,0
2024-01-17 00:00:00,AU,,0
2024-01-17 00:00:00,BN,,0
2024-01-17 00:00:00,BR,4180,5
2024-01-17 00:00:00,BS,,0
2024-01-17 00:00:00,BZ,,0
2024-01-17 00:00:00,CCS,,0
2024-01-17 00:00:00,CD,751,15
2024-01-17 00:00:00,CG,7064,30
2024-01-17 00:00:00,CM,459,13
2024-01-17 00:00:00,CO,914,19
2024-01-17 00:00:00,EC,,0
2024-01-17 00:00:00,EG,,0
2024-01-17 00:00:00,ER,,0
2024-01-17 00:00:00,FR,,0
2024-01-17 00:00:00,GA,3811,16
2024-01-17 00:00:00,GT,,0
2024-01-17 00:00:00,IQ,,0
2024-01-17 00:00:00,LH,,0
2024-01-17 00:00:00,MX,482,4
2024-01-17 00:00:00,PE,,0
2024-01-17 00:00:00,SG,,0
2024-01-17 00:00:00,TD,890,7
2024-01-17 00:00:00,TN,1160,2
2024-01-17 00:00:00,TR,73,5
2024-01-17 00:00:00,TT,,0
2024-01-17 00:00:00,UKS,1,5
2024-01-17 00:00:00,UKW,814,4
2024-01-17 00:00:00,US,,0
2024-01-17 00:00:00,VE,,0
2024-01-17 00:00:00,VN,,0
2024-01-17 00:00:00,WE,,0
2024-01-18 00:00:00,,,0
2024-01-18 00:00:00,"",,0
2024-01-18 00:00:00,AU,,0
2024-01-18 00:00:00,BN,,0
2024-01-18 00:00:00,BR,4379,6
2024-01-18 00:00:00,BS,,0
2024-01-18 00:00:00,BZ,,0
2024-01-18 00:00:00,CCS,,0
2024-01-18 00:00:00,CD,684,13
2024-01-18 00:00:00,CG,7064,30
2024-01-18 00:00:00,CM,587,13
2024-01-18 00:00:00,CO,914,19
2024-01-18 00:00:00,EC,,0
2024-01-18 00:00:00,EG,,0
2024-01-18 00:00:00,ER,,0
2024-01-18 00:00:00,FR,,0
2024-01-18 00:00:00,GA,3841,16
2024-01-18 00:00:00,GT,,0
2024-01-18 00:00:00,IQ,,0
2024-01-18 00:00:00,LH,,0
2024-01-18 00:00:00,MX,428,4
2024-01-18 00:00:00,PE,,0
2024-01-18 00:00:00,SG,,0
2024-01-18 00:00:00,TD,890,7
2024-01-18 00:00:00,TN,1160,2
2024-01-18 00:00:00,TR,73,5
2024-01-18 00:00:00,TT,,0
2024-01-18 00:00:00,UKS,1,5
2024-01-18 00:00:00,UKW,814,4
2024-01-18 00:00:00,US,,0
2024-01-18 00:00:00,VE,,0
2024-01-18 00:00:00,VN,,0
2024-01-18 00:00:00,WE,,0
2024-01-19 00:00:00,,,0
2024-01-19 00:00:00,"",,0
2024-01-19 00:00:00,AU,,0
2024-01-19 00:00:00,BN,,0
2024-01-19 00:00:00,BR,4375,5
2024-01-19 00:00:00,BS,,0
2024-01-19 00:00:00,BZ,,0
2024-01-19 00:00:00,CCS,,0
2024-01-19 00:00:00,CD,822,14
2024-01-19 00:00:00,CG,7064,30
2024-01-19 00:00:00,CM,624,13
2024-01-19 00:00:00,CO,914,18
2024-01-19 00:00:00,EC,,0
2024-01-19 00:00:00,EG,,0
2024-01-19 00:00:00,ER,,0
2024-01-19 00:00:00,FR,,0
2024-01-19 00:00:00,GA,3841,16
2024-01-19 00:00:00,GT,,0
2024-01-19 00:00:00,IQ,,0
2024-01-19 00:00:00,LH,,0
2024-01-19 00:00:00,MX,455,4
2024-01-19 00:00:00,PE,,0
2024-01-19 00:00:00,SG,,0
2024-01-19 00:00:00,TD,890,7
2024-01-19 00:00:00,TN,1160,2
2024-01-19 00:00:00,TR,73,5
2024-01-19 00:00:00,TT,,0
2024-01-19 00:00:00,UKS,1,5
2024-01-19 00:00:00,UKW,814,4
2024-01-19 00:00:00,US,,0
2024-01-19 00:00:00,VE,,0
2024-01-19 00:00:00,VN,,0
2024-01-19 00:00:00,WE,,0
2024-01-20 00:00:00,,,0
2024-01-20 00:00:00,"",,0
2024-01-20 00:00:00,AU,,0
2024-01-20 00:00:00,BN,,0
2024-01-20 00:00:00,BR,4180,5
2024-01-20 00:00:00,BS,,0
2024-01-20 00:00:00,BZ,,0
2024-01-20 00:00:00,CCS,,0
2024-01-20 00:00:00,CD,719,16
2024-01-20 00:00:00,CG,6155,29
2024-01-20 00:00:00,CM,579,13
2024-01-20 00:00:00,CO,914,18
2024-01-20 00:00:00,EC,,0
2024-01-20 00:00:00,EG,,0
2024-01-20 00:00:00,ER,,0
2024-01-20 00:00:00,FR,,0
2024-01-20 00:00:00,GA,3862,17
2024-01-20 00:00:00,GT,,0
2024-01-20 00:00:00,IQ,,0
2024-01-20 00:00:00,LH,,0
2024-01-20 00:00:00,MX,462,4
2024-01-20 00:00:00,PE,,0
2024-01-20 00:00:00,SG,,0
2024-01-20 00:00:00,TD,890,7
2024-01-20 00:00:00,TN,1160,2
2024-01-20 00:00:00,TR,73,5
2024-01-20 00:00:00,TT,,0
2024-01-20 00:00:00,UKS,1,5
2024-01-20 00:00:00,UKW,814,4
2024-01-20 00:00:00,US,,0
2024-01-20 00:00:00,VE,,0
2024-01-20 00:00:00,VN,,0
2024-01-20 00:00:00,WE,,0
2024-01-21 00:00:00,,,0
2024-01-21 00:00:00,"",,0
2024-01-21 00:00:00,AU,,0
2024-01-21 00:00:00,BN,,0
2024-01-21 00:00:00,BR,4180,5
2024-01-21 00:00:00,BS,,0
2024-01-21 00:00:00,BZ,,0
2024-01-21 00:00:00,CCS,,0
2024-01-21 00:00:00,CD,709,16
2024-01-21 00:00:00,CG,6155,29
2024-01-21 00:00:00,CM,570,13
2024-01-21 00:00:00,CO,914,18
2024-01-21 00:00:00,EC,,0
2024-01-21 00:00:00,EG,,0
2024-01-21 00:00:00,ER,,0
2024-01-21 00:00:00,FR,,0
2024-01-21 00:00:00,GA,3862,17
2024-01-21 00:00:00,GT,,0
2024-01-21 00:00:00,IQ,,0
2024-01-21 00:00:00,LH,,0
2024-01-21 00:00:00,MX,457,4
2024-01-21 00:00:00,PE,,0
2024-01-21 00:00:00,SG,,0
2024-01-21 00:00:00,TD,890,7
2024-01-21 00:00:00,TN,1160,2
2024-01-21 00:00:00,TR,73,5
2024-01-21 00:00:00,TT,,0
2024-01-21 00:00:00,UKS,1,5
2024-01-21 00:00:00,UKW,814,4
2024-01-21 00:00:00,US,,0
2024-01-21 00:00:00,VE,,0
2024-01-21 00:00:00,VN,,0
2024-01-21 00:00:00,WE,,0
2024-01-22 00:00:00,,,0
2024-01-22 00:00:00,"",,0
2024-01-22 00:00:00,AU,,0
2024-01-22 00:00:00,BN,,0
2024-01-22 00:00:00,BR,4063,4
2024-01-22 00:00:00,BS,,0
2024-01-22 00:00:00,BZ,,0
2024-01-22 00:00:00,CCS,,0
